5.25e-08,5,5.25e-08,0.211127,5.25e-08,0.00567545
5.35e-08,5,5.35e-08,0.211845,5.35e-08,0.00569476
5.45e-08,5,5.45e-08,0.212554,5.45e-08,0.00571381
5.55e-08,5,5.55e-08,0.213342,5.55e-08,0.005735
5.65e-08,5,5.65e-08,0.214469,5.65e-08,0.00576528
5.75e-08,5,5.75e-08,0.216634,5.75e-08,0.00582351
5.85e-08,5,5.85e-08,0.221478,5.85e-08,0.00595371
5.95e-08,5,5.95e-08,0.231533,5.95e-08,0.00622402
6.05e-08,5,6.05e-08,0.248291,6.05e-08,0.00667448
6.15e-08,5,6.15e-08,0.270524,6.15e-08,0.00727216
6.25e-08,5,6.25e-08,0.296025,6.25e-08,0.00795766
6.35e-08,5,6.35e-08,0.323414,6.35e-08,0.00869394
6.45e-08,5,6.45e-08,0.35207,6.45e-08,0.00946424
6.55e-08,5,6.55e-08,0.381712,6.55e-08,0.0102611
6.65e-08,5,6.65e-08,0.412166,6.65e-08,0.0110797
6.75e-08,5,6.75e-08,0.443273,6.75e-08,0.0119159
6.85e-08,5,6.85e-08,0.474862,6.85e-08,0.0127651
6.95e-08,5,6.95e-08,0.506775,6.95e-08,0.013623
7.05e-08,5,7.05e-08,0.538836,7.05e-08,0.0144848
7.15e-08,5,7.15e-08,0.570891,7.15e-08,0.0153465
7.25e-08,5,7.25e-08,0.602824,7.25e-08,0.0162049
7.35e-08,5,7.35e-08,0.63453,7.35e-08,0.0170573
7.45e-08,5,7.45e-08,0.665945,7.45e-08,0.0179017
7.55e-08,5,7.55e-08,0.697021,7.55e-08,0.0187371
7.65e-08,5,7.65e-08,0.727744,7.65e-08,0.019563
7.75e-08,5,7.75e-08,0.758113,7.75e-08,0.0203794
7.85e-08,5,7.85e-08,0.788151,7.85e-08,0.0211869
7.95e-08,5,7.95e-08,0.817889,7.95e-08,0.0219863
8.05e-08,5,8.05e-08,0.84737,8.05e-08,0.0227788
8.15e-08,5,8.15e-08,0.876642,8.15e-08,0.0235656
8.25e-08,5,8.25e-08,0.905756,8.25e-08,0.0243483
8.35e-08,5,8.35e-08,0.934759,8.35e-08,0.0251279
8.45e-08,5,8.45e-08,0.963699,8.45e-08,0.0259059
8.55e-08,5,8.55e-08,0.992618,8.55e-08,0.0266833
8.65e-08,5,8.65e-08,1.02155,8.65e-08,0.0274611
8.75e-08,5,8.75e-08,1.05053,8.75e-08,0.02824
8.85e-08,5,8.85e-08,1.07957,8.85e-08,0.0290207
8.95e-08,5,8.95e-08,1.1087,8.95e-08,0.0298037
9.05e-08,5,9.05e-08,1.13791,9.05e-08,0.0305891
9.15e-08,5,9.15e-08,1.16723,9.15e-08,0.0313771
9.25e-08,5,9.25e-08,1.19664,9.25e-08,0.0321677
9.35e-08,5,9.35e-08,1.22614,9.35e-08,0.0329607
9.45e-08,5,9.45e-08,1.25572,9.45e-08,0.033756
9.55e-08,5,9.55e-08,1.28538,9.55e-08,0.0345532
9.65e-08,5,9.65e-08,1.3151,9.65e-08,0.0353521
9.75e-08,5,9.75e-08,1.34487,9.75e-08,0.0361524
9.85e-08,5,9.85e-08,1.37468,9.85e-08,0.0369538
9.95e-08,5,9.95e-08,1.40452,9.95e-08,0.0377559
1.005e-07,5,1.005e-07,1.43438,1.005e-07,0.0385585
1.015e-07,5,1.015e-07,1.46424,1.015e-07,0.0393613
1.0245e-07,5,1.0245e-07,1.49262,1.0245e-07,0.0401241
1.0345e-07,5,1.0345e-07,1.52248,1.0345e-07,0.0409269
1.0445e-07,5,1.0445e-07,1.55234,1.0445e-07,0.0417296
1.0545e-07,5,1.0545e-07,1.58219,1.0545e-07,0.0425319
1.0645e-07,5,1.0645e-07,1.61202,1.0645e-07,0.0433339
1.0745e-07,5,1.0745e-07,1.64184,1.0745e-07,0.0441356
1.0845e-07,5,1.0845e-07,1.67165,1.0845e-07,0.0449369
1.0945e-07,5,1.0945e-07,1.70145,1.0945e-07,0.0457379
1.1045e-07,5,1.1045e-07,1.73124,1.1045e-07,0.0465386
1.1145e-07,5,1.1145e-07,1.76101,1.1145e-07,0.0473391
1.1245e-07,5,1.1245e-07,1.79079,1.1245e-07,0.0481394
1.1345e-07,5,1.1345e-07,1.82056,1.1345e-07,0.0489397
1.1445e-07,5,1.1445e-07,1.85032,1.1445e-07,0.0497398
1.1545e-07,5,1.1545e-07,1.88009,1.1545e-07,0.05054
1.1645e-07,5,1.1645e-07,1.90986,1.1645e-07,0.0513402
1.1745e-07,5,1.1745e-07,1.93963,1.1745e-07,0.0521405
1.1845e-07,5,1.1845e-07,1.9694,1.1845e-07,0.052941
1.1945e-07,5,1.1945e-07,1.99918,1.1945e-07,0.0537415
1.2045e-07,5,1.2045e-07,2.02897,1.2045e-07,0.0545422
1.2145e-07,5,1.2145e-07,2.05876,1.2145e-07,0.055343
1.2245e-07,5,1.2245e-07,2.08856,1.2245e-07,0.056144
1.2345e-07,5,1.2345e-07,2.11836,1.2345e-07,0.0569451
1.2445e-07,5,1.2445e-07,2.14816,1.2445e-07,0.0577463
1.2545e-07,5,1.2545e-07,2.17797,1.2545e-07,0.0585477
1.2645e-07,5,1.2645e-07,2.20779,1.2645e-07,0.0593491
1.2745e-07,5,1.2745e-07,2.2376,1.2745e-07,0.0601507
1.2845e-07,5,1.2845e-07,2.26742,1.2845e-07,0.0609523
1.2945e-07,5,1.2945e-07,2.29724,1.2945e-07,0.0617539
1.3045e-07,5,1.3045e-07,2.32707,1.3045e-07,0.0625555
1.3145e-07,5,1.3145e-07,2.35689,1.3145e-07,0.0633572
1.3245e-07,5,1.3245e-07,2.38671,1.3245e-07,0.0641589
1.3345e-07,5,1.3345e-07,2.41653,1.3345e-07,0.0649605
1.3445e-07,5,1.3445e-07,2.44635,1.3445e-07,0.0657622
1.3545e-07,5,1.3545e-07,2.47617,1.3545e-07,0.0665638
1.3645e-07,5,1.3645e-07,2.50599,1.3645e-07,0.0673654
1.3745e-07,5,1.3745e-07,2.53581,1.3745e-07,0.0681669
1.3845e-07,5,1.3845e-07,2.56563,1.3845e-07,0.0689685
1.3945e-07,5,1.3945e-07,2.59544,1.3945e-07,0.0697699
1.4045e-07,5,1.4045e-07,2.62525,1.4045e-07,0.0705714
1.4145e-07,5,1.4145e-07,2.65507,1.4145e-07,0.0713728
1.4245e-07,5,1.4245e-07,2.68488,1.4245e-07,0.0721741
1.4345e-07,5,1.4345e-07,2.71469,1.4345e-07,0.0729754
1.4445e-07,5,1.4445e-07,2.74449,1.4445e-07,0.0737767
1.4545e-07,5,1.4545e-07,2.7743,1.4545e-07,0.074578
1.4645e-07,5,1.4645e-07,2.8041,1.4645e-07,0.0753792
1.4745e-07,5,1.4745e-07,2.83391,1.4745e-07,0.0761803
1.4845e-07,5,1.4845e-07,2.86371,1.4845e-07,0.0769814
1.4945e-07,5,1.4945e-07,2.89351,1.4945e-07,0.0777825
1.5045e-07,5,1.5045e-07,2.92331,1.5045e-07,0.0785836
1.5145e-07,5,1.5145e-07,2.95311,1.5145e-07,0.0793846
1.5245e-07,5,1.5245e-07,2.9829,1.5245e-07,0.0801855
1.5345e-07,5,1.5345e-07,3.01269,1.5345e-07,0.0809864
1.5445e-07,5,1.5445e-07,3.04249,1.5445e-07,0.0817872
1.5545e-07,5,1.5545e-07,3.07227,1.5545e-07,0.082588
1.5645e-07,5,1.5645e-07,3.10206,1.5645e-07,0.0833888
1.5745e-07,5,1.5745e-07,3.13185,1.5745e-07,0.0841894
1.5845e-07,5,1.5845e-07,3.16163,1.5845e-07,0.08499
1.5945e-07,5,1.5945e-07,3.19141,1.5945e-07,0.0857906
1.6045e-07,5,1.6045e-07,3.22119,1.6045e-07,0.086591
1.6145e-07,5,1.6145e-07,3.25096,1.6145e-07,0.0873914
1.6245e-07,5,1.6245e-07,3.28073,1.6245e-07,0.0881917
1.6345e-07,5,1.6345e-07,3.3105,1.6345e-07,0.088992
1.6445e-07,5,1.6445e-07,3.34027,1.6445e-07,0.0897921
1.6545e-07,5,1.6545e-07,3.37003,1.6545e-07,0.0905922
1.6645e-07,5,1.6645e-07,3.39979,1.6645e-07,0.0913922
1.6745e-07,5,1.6745e-07,3.42954,1.6745e-07,0.0921921
1.6845e-07,5,1.6845e-07,3.4593,1.6845e-07,0.0929919
1.6945e-07,5,1.6945e-07,3.48905,1.6945e-07,0.0937916
1.7045e-07,5,1.7045e-07,3.51879,1.7045e-07,0.0945912
1.7145e-07,5,1.7145e-07,3.54853,1.7145e-07,0.0953907
1.7245e-07,5,1.7245e-07,3.57827,1.7245e-07,0.0961901
1.7345e-07,5,1.7345e-07,3.60801,1.7345e-07,0.0969894
1.7445e-07,5,1.7445e-07,3.63774,1.7445e-07,0.0977886
1.7545e-07,5,1.7545e-07,3.66746,1.7545e-07,0.0985877
1.7645e-07,5,1.7645e-07,3.69718,1.7645e-07,0.0993866
1.7745e-07,5,1.7745e-07,3.7269,1.7745e-07,0.100185
1.7845e-07,5,1.7845e-07,3.75661,1.7845e-07,0.100984
1.7945e-07,5,1.7945e-07,3.78632,1.7945e-07,0.101783
1.8045e-07,5,1.8045e-07,3.81602,1.8045e-07,0.102581
1.8145e-07,5,1.8145e-07,3.84572,1.8145e-07,0.10338
1.8245e-07,5,1.8245e-07,3.87542,1.8245e-07,0.104178
1.8345e-07,5,1.8345e-07,3.90511,1.8345e-07,0.104976
1.8445e-07,5,1.8445e-07,3.93479,1.8445e-07,0.105774
1.8545e-07,5,1.8545e-07,3.96447,1.8545e-07,0.106572
1.8645e-07,5,1.8645e-07,3.99414,1.8645e-07,0.107369
1.8745e-07,5,1.8745e-07,4.02381,1.8745e-07,0.108167
1.8845e-07,5,1.8845e-07,4.05347,1.8845e-07,0.108964
1.8945e-07,5,1.8945e-07,4.08313,1.8945e-07,0.109761
1.9045e-07,5,1.9045e-07,4.11278,1.9045e-07,0.110558
1.9145e-07,5,1.9145e-07,4.14242,1.9145e-07,0.111355
1.9245e-07,5,1.9245e-07,4.17206,1.9245e-07,0.112152
1.9345e-07,5,1.9345e-07,4.20169,1.9345e-07,0.112949
1.9445e-07,5,1.9445e-07,4.23131,1.9445e-07,0.113745
1.9545e-07,5,1.9545e-07,4.26093,1.9545e-07,0.114541
1.9645e-07,5,1.9645e-07,4.29054,1.9645e-07,0.115337
1.9745e-07,5,1.9745e-07,4.32014,1.9745e-07,0.116133
1.9845e-07,5,1.9845e-07,4.34973,1.9845e-07,0.116928
1.9945e-07,5,1.9945e-07,4.37932,1.9945e-07,0.117724
2.0045e-07,5,2.0045e-07,4.4089,2.0045e-07,0.118519
2.0145e-07,5,2.0145e-07,4.43847,2.0145e-07,0.119314
2.0245e-07,5,2.0245e-07,4.46803,2.0245e-07,0.120108
2.0345e-07,5,2.0345e-07,4.49758,2.0345e-07,0.120903
2.0445e-07,5,2.0445e-07,4.52713,2.0445e-07,0.121697
2.0545e-07,5,2.0545e-07,4.55666,2.0545e-07,0.122491
2.0645e-07,5,2.0645e-07,4.58619,2.0645e-07,0.123285
2.0745e-07,5,2.0745e-07,4.6157,2.0745e-07,0.124078
2.0845e-07,5,2.0845e-07,4.6452,2.0845e-07,0.124871
2.0945e-07,5,2.0945e-07,4.67469,2.0945e-07,0.125664
2.1045e-07,5,2.1045e-07,4.70417,2.1045e-07,0.126456
2.1145e-07,5,2.1145e-07,4.73364,2.1145e-07,0.127248
2.1245e-07,5,2.1245e-07,4.7631,2.1245e-07,0.12804
2.1345e-07,5,2.1345e-07,4.79254,2.1345e-07,0.128832
2.1445e-07,5,2.1445e-07,4.82197,2.1445e-07,0.129623
2.1545e-07,5,2.1545e-07,4.85138,2.1545e-07,0.130413
2.1645e-07,5,2.1645e-07,4.88078,2.1645e-07,0.131204
2.1745e-07,5,2.1745e-07,4.91016,2.1745e-07,0.131994
2.1845e-07,5,2.1845e-07,4.93952,2.1845e-07,0.132783
2.1945e-07,5,2.1945e-07,4.96887,2.1945e-07,0.133572
2.2045e-07,5,2.2045e-07,4.99819,2.2045e-07,0.13436
2.2145e-07,5,2.2145e-07,5.0275,2.2145e-07,0.135148
2.2245e-07,5,2.2245e-07,5.05678,2.2245e-07,0.135935
2.2345e-07,5,2.2345e-07,5.08604,2.2345e-07,0.136722
2.2445e-07,5,2.2445e-07,5.11527,2.2445e-07,0.137507
2.2545e-07,5,2.2545e-07,5.14448,2.2545e-07,0.138292
2.2645e-07,5,2.2645e-07,5.17365,2.2645e-07,0.139077
2.2745e-07,5,2.2745e-07,5.20278,2.2745e-07,0.13986
2.2845e-07,5,2.2845e-07,5.23188,2.2845e-07,0.140642
2.2945e-07,5,2.2945e-07,5.26093,2.2945e-07,0.141423
2.3045e-07,5,2.3045e-07,5.28994,2.3045e-07,0.142203
2.3145e-07,5,2.3145e-07,5.31889,2.3145e-07,0.142981
2.3245e-07,5,2.3245e-07,5.34777,2.3245e-07,0.143757
2.3345e-07,5,2.3345e-07,5.37657,2.3345e-07,0.144531
2.3445e-07,5,2.3445e-07,5.40528,2.3445e-07,0.145303
2.3545e-07,5,2.3545e-07,5.43389,2.3545e-07,0.146072
2.3645e-07,5,2.3645e-07,5.46237,2.3645e-07,0.146838
2.3745e-07,5,2.3745e-07,5.4907,2.3745e-07,0.1476
2.3845e-07,5,2.3845e-07,5.51888,2.3845e-07,0.148357
2.3945e-07,5,2.3945e-07,5.54687,2.3945e-07,0.149109
2.4045e-07,5,2.4045e-07,5.57466,2.4045e-07,0.149857
2.4145e-07,5,2.4145e-07,5.60225,2.4145e-07,0.150598
2.4245e-07,5,2.4245e-07,5.62962,2.4245e-07,0.151334
2.4345e-07,5,2.4345e-07,5.65675,2.4345e-07,0.152063
2.4445e-07,5,2.4445e-07,5.68366,2.4445e-07,0.152786
2.4545e-07,5,2.4545e-07,5.71032,2.4545e-07,0.153503
2.4645e-07,5,2.4645e-07,5.73674,2.4645e-07,0.154213
2.4745e-07,5,2.4745e-07,5.76291,2.4745e-07,0.154917
2.4845e-07,5,2.4845e-07,5.78883,2.4845e-07,0.155614
2.4945e-07,5,2.4945e-07,5.81451,2.4945e-07,0.156304
2.5045e-07,5,2.5045e-07,5.83993,2.5045e-07,0.156987
2.5145e-07,5,2.5145e-07,5.8651,2.5145e-07,0.157664
2.5245e-07,5,2.5245e-07,5.89,2.5245e-07,0.158333
2.5345e-07,5,2.5345e-07,5.91463,2.5345e-07,0.158995
2.5445e-07,5,2.5445e-07,5.93894,2.5445e-07,0.159649
2.5545e-07,5,2.5545e-07,5.96261,2.5545e-07,0.160285
2.5645e-07,5,2.5645e-07,5.98479,2.5645e-07,0.160881
2.5745e-07,5,2.5745e-07,6.00448,2.5745e-07,0.161411
2.5845e-07,5,2.5845e-07,6.021,2.5845e-07,0.161855
2.5945e-07,5,2.5945e-07,6.03402,2.5945e-07,0.162205
2.6045e-07,5,2.6045e-07,6.04344,2.6045e-07,0.162458
2.6145e-07,5,2.6145e-07,6.0494,2.6145e-07,0.162618
2.6245e-07,5,2.6245e-07,6.05216,2.6245e-07,0.162693
2.6345e-07,5,2.6345e-07,6.05213,2.6345e-07,0.162692
2.6445e-07,5,2.6445e-07,6.04974,2.6445e-07,0.162627
2.6545e-07,5,2.6545e-07,6.04548,2.6545e-07,0.162513
2.6645e-07,5,2.6645e-07,6.03986,2.6645e-07,0.162362
2.6745e-07,5,2.6745e-07,6.03333,2.6745e-07,0.162186
2.6845e-07,5,2.6845e-07,6.02634,2.6845e-07,0.161998
2.6945e-07,5,2.6945e-07,6.01928,2.6945e-07,0.161808
2.7045e-07,5,2.7045e-07,6.01246,2.7045e-07,0.161625
2.7145e-07,5,2.7145e-07,6.00617,2.7145e-07,0.161456
2.7245e-07,5,2.7245e-07,6.00059,2.7245e-07,0.161306
2.7345e-07,5,2.7345e-07,5.99586,2.7345e-07,0.161179
2.7445e-07,5,2.7445e-07,5.99205,2.7445e-07,0.161077
2.7545e-07,5,2.7545e-07,5.98919,2.7545e-07,0.161
2.7645e-07,5,2.7645e-07,5.98725,2.7645e-07,0.160948
2.7745e-07,5,2.7745e-07,5.98617,2.7745e-07,0.160918
2.7845e-07,5,2.7845e-07,5.98585,2.7845e-07,0.16091
2.7945e-07,5,2.7945e-07,5.98619,2.7945e-07,0.160919
2.8045e-07,5,2.8045e-07,5.98707,2.8045e-07,0.160943
2.8145e-07,5,2.8145e-07,5.98836,2.8145e-07,0.160977
2.8245e-07,5,2.8245e-07,5.98993,2.8245e-07,0.16102
2.8345e-07,5,2.8345e-07,5.99168,2.8345e-07,0.161067
2.8445e-07,5,2.8445e-07,5.99349,2.8445e-07,0.161115
2.8545e-07,5,2.8545e-07,5.99527,2.8545e-07,0.161163
2.8645e-07,5,2.8645e-07,5.99694,2.8645e-07,0.161208
2.8745e-07,5,2.8745e-07,5.99846,2.8745e-07,0.161249
2.8845e-07,5,2.8845e-07,5.99977,2.8845e-07,0.161284
2.8945e-07,5,2.8945e-07,6.00086,2.8945e-07,0.161313
2.9045e-07,5,2.9045e-07,6.0017,2.9045e-07,0.161336
2.9145e-07,5,2.9145e-07,6.0023,2.9145e-07,0.161352
2.9245e-07,5,2.9245e-07,6.00267,2.9245e-07,0.161362
2.9345e-07,5,2.9345e-07,6.00284,2.9345e-07,0.161367
2.9445e-07,5,2.9445e-07,6.00283,2.9445e-07,0.161366
2.9545e-07,5,2.9545e-07,6.00266,2.9545e-07,0.161362
2.9645e-07,5,2.9645e-07,6.00237,2.9645e-07,0.161354
2.9745e-07,5,2.9745e-07,6.002,2.9745e-07,0.161344
2.9845e-07,5,2.9845e-07,6.00157,2.9845e-07,0.161332
2.9945e-07,5,2.9945e-07,6.00111,2.9945e-07,0.16132
3.0045e-07,5,3.0045e-07,6.00064,3.0045e-07,0.161308
3.0145e-07,5,3.0145e-07,6.0002,3.0145e-07,0.161296
3.0245e-07,5,3.0245e-07,5.99979,3.0245e-07,0.161285
3.0345e-07,5,3.0345e-07,5.99943,3.0345e-07,0.161275
3.0445e-07,5,3.0445e-07,5.99912,3.0445e-07,0.161267
3.0545e-07,5,3.0545e-07,5.99888,3.0545e-07,0.16126
3.0645e-07,5,3.0645e-07,5.9987,3.0645e-07,0.161255
3.0745e-07,5,3.0745e-07,5.99858,3.0745e-07,0.161252
3.0845e-07,5,3.0845e-07,5.99851,3.0845e-07,0.16125
3.0945e-07,5,3.0945e-07,5.9985,3.0945e-07,0.16125
3.1045e-07,5,3.1045e-07,5.99852,3.1045e-07,0.161251
3.1145e-07,5,3.1145e-07,5.99858,3.1145e-07,0.161252
3.1245e-07,5,3.1245e-07,5.99867,3.1245e-07,0.161255
3.1345e-07,5,3.1345e-07,5.99878,3.1345e-07,0.161257
3.1445e-07,5,3.1445e-07,5.99889,3.1445e-07,0.161261
3.1545e-07,5,3.1545e-07,5.99901,3.1545e-07,0.161264
3.1645e-07,5,3.1645e-07,5.99913,3.1645e-07,0.161267
3.1745e-07,5,3.1745e-07,5.99924,3.1745e-07,0.16127
3.1845e-07,5,3.1845e-07,5.99934,3.1845e-07,0.161272
3.1945e-07,5,3.1945e-07,5.99942,3.1945e-07,0.161275
3.2045e-07,5,3.2045e-07,5.99949,3.2045e-07,0.161277
3.2145e-07,5,3.2145e-07,5.99954,3.2145e-07,0.161278
3.2245e-07,5,3.2245e-07,5.99958,3.2245e-07,0.161279
3.2345e-07,5,3.2345e-07,5.99961,3.2345e-07,0.16128
3.2445e-07,5,3.2445e-07,5.99961,3.2445e-07,0.16128
3.2545e-07,5,3.2545e-07,5.99961,3.2545e-07,0.16128
3.2645e-07,5,3.2645e-07,5.9996,3.2645e-07,0.16128
3.2745e-07,5,3.2745e-07,5.99958,3.2745e-07,0.161279
3.2845e-07,5,3.2845e-07,5.99956,3.2845e-07,0.161278
3.2945e-07,5,3.2945e-07,5.99953,3.2945e-07,0.161278
3.3045e-07,5,3.3045e-07,5.9995,3.3045e-07,0.161277
3.3145e-07,5,3.3145e-07,5.99947,3.3145e-07,0.161276
3.3245e-07,5,3.3245e-07,5.99944,3.3245e-07,0.161275
3.3345e-07,5,3.3345e-07,5.99941,3.3345e-07,0.161274
3.3445e-07,5,3.3445e-07,5.99939,3.3445e-07,0.161274
3.3545e-07,5,3.3545e-07,5.99937,3.3545e-07,0.161273
3.3645e-07,5,3.3645e-07,5.99935,3.3645e-07,0.161273
3.3745e-07,5,3.3745e-07,5.99934,3.3745e-07,0.161273
3.3845e-07,5,3.3845e-07,5.99933,3.3845e-07,0.161272
3.3945e-07,5,3.3945e-07,5.99933,3.3945e-07,0.161272
3.4045e-07,5,3.4045e-07,5.99933,3.4045e-07,0.161272
3.4145e-07,5,3.4145e-07,5.99933,3.4145e-07,0.161272
3.4245e-07,5,3.4245e-07,5.99933,3.4245e-07,0.161272
3.4345e-07,5,3.4345e-07,5.99934,3.4345e-07,0.161273
3.4445e-07,5,3.4445e-07,5.99935,3.4445e-07,0.161273
3.4545e-07,5,3.4545e-07,5.99935,3.4545e-07,0.161273
3.4645e-07,5,3.4645e-07,5.99936,3.4645e-07,0.161273
3.4745e-07,5,3.4745e-07,5.99937,3.4745e-07,0.161273
3.4845e-07,5,3.4845e-07,5.99938,3.4845e-07,0.161274
3.4945e-07,5,3.4945e-07,5.99938,3.4945e-07,0.161274
3.5045e-07,5,3.5045e-07,5.99939,3.5045e-07,0.161274
3.5145e-07,5,3.5145e-07,5.99939,3.5145e-07,0.161274
3.5245e-07,5,3.5245e-07,5.9994,3.5245e-07,0.161274
3.5345e-07,5,3.5345e-07,5.9994,3.5345e-07,0.161274
3.5445e-07,5,3.5445e-07,5.9994,3.5445e-07,0.161274
3.5545e-07,5,3.5545e-07,5.9994,3.5545e-07,0.161274
3.5645e-07,5,3.5645e-07,5.9994,3.5645e-07,0.161274
3.5745e-07,5,3.5745e-07,5.9994,3.5745e-07,0.161274
3.5845e-07,5,3.5845e-07,5.9994,3.5845e-07,0.161274
3.5945e-07,5,3.5945e-07,5.9994,3.5945e-07,0.161274
3.6045e-07,5,3.6045e-07,5.9994,3.6045e-07,0.161274
3.6145e-07,5,3.6145e-07,5.99939,3.6145e-07,0.161274
3.6245e-07,5,3.6245e-07,5.99939,3.6245e-07,0.161274
3.6345e-07,5,3.6345e-07,5.99939,3.6345e-07,0.161274
3.6445e-07,5,3.6445e-07,5.99939,3.6445e-07,0.161274
3.6545e-07,5,3.6545e-07,5.99939,3.6545e-07,0.161274
3.6645e-07,5,3.6645e-07,5.99938,3.6645e-07,0.161274
3.6745e-07,5,3.6745e-07,5.99938,3.6745e-07,0.161274
3.6845e-07,5,3.6845e-07,5.99938,3.6845e-07,0.161274
3.6945e-07,5,3.6945e-07,5.99938,3.6945e-07,0.161274
